"","logFC","pval","padj"
"cg10407245",-0.0101015088888889,0.910318402285925,0.0173520587431895
"cg26344024",0.230937477777778,0.00325278586823139,0.0173520587431895
"cg19180514",0.00720665333333331,0.935958766065614,0.0173520587431895
"cg16090991",-0.2414074,0.00176621287492034,0.0173520587431895
"cg17369510",0.2444045,0.00146337419773251,0.0173520587431895
"cg03171708",0.00122134322222223,0.989134915165616,0.0173520587431895
"cg18093711",0.00314196999999999,0.972047868956713,0.0173520587431895
"cg22857134",0.0062755677777778,0.944200387914712,0.0173520587431895
"cg04462931",-0.00134425555555551,0.988038633425772,0.0173520587431895
"cg04588284",0.0151373566666667,0.865869664725255,0.0173520587431895
"cg04490290",-0.00489287222222223,0.956477615263759,0.0173520587431895
"cg16245086",0.00465482222222219,0.958589453920445,0.0173520587431895
"cg00929286",-0.140076011111111,0.103041341931943,0.0173520587431895
"cg19956540",0.08265902,0.349705570148293,0.0173520587431895
"cg20972834",-0.00460265666666665,0.959047354120408,0.0173520587431895
"cg26588921",0.00714788888888895,0.93643597846467,0.0173520587431895
"cg17733714",0.0235522611111111,0.79251226430048,0.0173520587431895
"cg05374809",-0.228182411111111,0.00374279199309808,0.0173520587431895
"cg11654517",-0.000870558888888873,0.992250284868901,0.0173520587431895
"cg16076396",-0.00162738333333334,0.985513453493504,0.0173520587431895
"cg21997403",0.00751241111111112,0.933193349612107,0.0173520587431895
"cg00312746",0.237260855555556,0.00224262792597499,0.0173520587431895
"cg15539318",0.227269188888889,0.00392696817510171,0.0173520587431895
"cg17246352",0.0115929523333333,0.897023288434839,0.0173520587431895
"cg17914143",-0.00501117888888886,0.955389799254089,0.0173520587431895
"cg18180230",0.2353687,0.00248409718437129,0.0173520587431895
"cg05889395",-0.2272685,0.00389879456602489,0.0173520587431895
"cg13282195",-0.0131201111111111,0.883501220279442,0.0173520587431895
"cg16771702",-0.00235120333333336,0.979056410782347,0.0173520587431895
"cg14208090",0.242223988888889,0.00164313109638827,0.0173520587431895
"cg27298230",0.137545244444444,0.109633704343872,0.0173520587431895
"cg08108858",-7.01748888888853e-05,0.99937483345577,0.0173520587431895
"cg12227626",0.00809436666666663,0.92797789397315,0.0173520587431895
"cg18395354",0.254721744444444,0.000712524680436813,0.0173520587431895
"cg03221390",-0.00898303333333339,0.920082391157354,0.0173520587431895
"cg14904299",0.0555258111111111,0.532596463087478,0.0173520587431895
"cg11717280",-0.0127896333333334,0.88637946801558,0.0173520587431895
"cg07115148",-0.232683955555556,0.00288069494492003,0.0173520587431895
"cg14470409",-0.00352384666666666,0.968604394267591,0.0173520587431895
"cg18797653",-0.00925277222222226,0.917670665592909,0.0173520587431895
"cg21149266",0.229204355555556,0.00349092313277042,0.0173520587431895
"cg27533825",0.224311422222222,0.00452790631361057,0.0173520587431895
"cg19573277",-0.0489327444444445,0.582810281235095,0.0173520587431895
"cg01897902",-0.215654238444444,0.00697557601434655,0.0173520587431895
"cg20571213",0.247616388888889,0.00115122979693589,0.0173520587431895
"cg04419618",0.00326850666666667,0.970869699137409,0.0173520587431895
"cg12501402",-0.00999951888888889,0.911027082629896,0.0173520587431895
"cg04986567",-0.0262803777777778,0.768729484459313,0.0173520587431895
"cg22273293",0.228331688888889,0.00364229890055099,0.0173520587431895
"cg06620299",0.0152317222222222,0.864782465950519,0.0173520587431895
"cg05453001",0.0105032888888889,0.906543788154725,0.0173520587431895
"cg27058480",-0.00162973111111109,0.985468858273284,0.0173520587431895
"cg00634642",-0.00384322444444446,0.965736852606856,0.0173520587431895
"cg09202373",-0.0104828766666666,0.906706729360053,0.0173520587431895
"cg11267496",0.0136846222222222,0.878379889464551,0.0173520587431895
"cg11473381",-0.0111610955555556,0.900688389849957,0.0173520587431895
"cg03396323",0.216730877777778,0.00657898215122709,0.0173520587431895
"cg11261283",0.213359855555556,0.00772680634854954,0.0173520587431895
"cg16151551",0.218692611111111,0.00597055945089177,0.0173520587431895
"cg26681770",-0.2253364,0.00423744601224423,0.0173520587431895
"cg15162843",-0.000407183222222218,0.996366944191953,0.0173520587431895
"cg04599817",0.00189140111111111,0.983125155053889,0.0173520587431895
"cg19579913",0.00732387999999998,0.934718693842802,0.0173520587431895
"cg16191297",0.000319944444444387,0.99714504769492,0.0173520587431895
"cg00813142",0.000997566666666672,0.991098346060642,0.0173520587431895
"cg05884086",0.230064711111111,0.0032763952523578,0.0173520587431895
"cg01268439",0.0565227333333332,0.524549195991013,0.0173520587431895
"cg06995503",-0.00474430666666664,0.957670311807524,0.0173520587431895
"cg03620587",0.220354566666667,0.00544778526884659,0.0173520587431895
"cg27044041",0.0102011,0.909114187692418,0.0173520587431895
"cg12919368",0.00892043333333326,0.920480918370336,0.0173520587431895
"cg17920241",0.00394616888888888,0.964779339150884,0.0173520587431895
"cg17339373",0.00561920999999999,0.949854421149506,0.0173520587431895
"cg25254350",0.00473216666666665,0.957760213423671,0.0173520587431895
"cg15580304",0.186127733333333,0.0239881245884312,0.0173520587431895
"cg25591670",0.000546229999999981,0.995122017577563,0.0173520587431895
"cg26955512",-0.00392663222222223,0.964940434118978,0.0173520587431895
"cg20999651",-0.00777369333333333,0.930650097055951,0.0173520587431895
"cg09868337",0.00609528666666664,0.945596023402085,0.0173520587431895
"cg03279219",-0.0086764777777778,0.922606682812538,0.0173520587431895
"cg15757320",0.0134831288888889,0.879969109227022,0.0173520587431895
"cg07277884",-0.170364850666667,0.041660243644262,0.0173520587431895
"cg16645714",-0.02711767,0.761078750819771,0.0173520587431895
"cg12702014",-0.022543,0.800536594803162,0.0173520587431895
"cg14133257",0.223914622222222,0.00450105225145956,0.0173520587431895
"cg13940104",0.193555822222222,0.0179405040075003,0.0173520587431895
"cg22128476",0.0863450553333334,0.326056157302788,0.0173520587431895
"cg02161919",-0.00580964444444443,0.948109960522132,0.0173520587431895
"cg22772380",-0.000690477777777754,0.993828325545654,0.0173520587431895
"cg20063333",-0.00230748933333333,0.979372552814447,0.0173520587431895
"cg22681487",1.63111111111114e-05,0.99985416643098,0.0173520587431895
"cg05443459",0.236375611111111,0.00222446966088901,0.0173520587431895
"cg17009574",-0.00990476666666662,0.911604621684172,0.0173520587431895
"cg20059012",-0.245887307777778,0.0012248959969043,0.0173520587431895
"cg26590811",-0.0135027677777778,0.879665405607073,0.0173520587431895
"cg13782795",0.233738288888889,0.00258858517723464,0.0173520587431895
"cg06483046",-0.000326288888888859,0.997081677017157,0.0173520587431895
"cg12936183",0.0129478222222222,0.884547829978789,0.0173520587431895
"cg22653957",-0.020062711111111,0.821877928874009,0.0173520587431895
"cg22494297",0.0035839311111111,0.967945747325781,0.0173520587431895
"cg16119423",0.0188875966666667,0.832148753608763,0.0173520587431895
"cg08139636",0.00654002222222216,0.941529523333414,0.0173520587431895
"cg01293417",-0.00299644888888889,0.973193060627465,0.0173520587431895
"cg16794291",0.0461588666666667,0.60312201502563,0.0173520587431895
"cg23876123",-0.0611494555555555,0.489511981355117,0.0173520587431895
"cg15979214",-0.00132305555555556,0.988158205730544,0.0173520587431895
"cg13120932",0.180854722222222,0.0286630453065791,0.0173520587431895
"cg06771786",0.019303088888889,0.828424092946543,0.0173520587431895
"cg13601993",0.133942092888889,0.118114083677336,0.0173520587431895
"cg16142759",0.00786845,0.929635475709079,0.0173520587431895
"cg00366543",-0.0181971333333333,0.838089144237189,0.0173520587431895
"cg17579624",-0.00458491111111115,0.958963971333121,0.0173520587431895
"cg01186276",-0.00990403333333334,0.911477065938804,0.0173520587431895
"cg15224291",0.235341144444444,0.00231193097177664,0.0173520587431895
"cg07884391",-0.0129627888888888,0.88427064798657,0.0173520587431895
"cg10558233",-0.232592355555556,0.00270813329251986,0.0173520587431895
"cg22169750",0.214612488888889,0.00697150409965086,0.0173520587431895
"cg10655551",0.0062203011111111,0.944319866808319,0.0173520587431895
"cg26945145",-0.241260277777778,0.00160455921177743,0.0173520587431895
"cg23455407",0.0132276244444444,0.881894272004311,0.0173520587431895
"cg13916633",-0.00693035555555555,0.937968057404514,0.0173520587431895
"cg01006048",-0.0122551555555555,0.890513848749381,0.0173520587431895
"cg16343842",0.0103752777777778,0.907223724575032,0.0173520587431895
"cg10149013",0.0178158777777778,0.841313670249163,0.0173520587431895
"cg09102880",0.132923731888889,0.120796475506698,0.0173520587431895
"cg18182981",-0.0849127477777778,0.332945129427326,0.0173520587431895
"cg24805360",-0.0194400777777778,0.827028332003765,0.0173520587431895
"cg09768654",0.0124747666666666,0.888502923646862,0.0173520587431895
"cg13089205",0.0528328222222222,0.550465713381054,0.0173520587431895
"cg14669863",-0.01680483,0.850143632873949,0.0173520587431895
"cg21934405",-0.000904766666666612,0.991887613740889,0.0173520587431895
"cg17129965",-0.0155388333333334,0.861303056925212,0.0173520587431895
"cg17385175",0.0106693955555555,0.904535539703895,0.0173520587431895
"cg03534360",0.230756088888889,0.00295653054245133,0.0173520587431895
"cg19654323",0.0285540654444445,0.747834665828031,0.0173520587431895
"cg06428055",0.00598402777777779,0.946362491217871,0.0173520587431895
"cg19596870",-0.0100863,0.909698110821447,0.0173520587431895
"cg12245519",0.00455418411111111,0.959161034622343,0.0173520587431895
"cg03047383",0.227729233333333,0.00348661701581127,0.0173520587431895
"cg02188665",-0.0097167222222222,0.912981681972304,0.0173520587431895
"cg24576051",0.0366048222222223,0.679783695519211,0.0173520587431895
"cg04008703",0.0693478172222223,0.430861634863103,0.0173520587431895
"cg14007688",-0.0207394333333334,0.815396091355977,0.0173520587431895
"cg07351894",-0.218190044444444,0.00571777059560616,0.0173520587431895
"cg05161773",-0.0042828222222222,0.961570612211425,0.0173520587431895
"cg01336446",-0.0961018888888888,0.270211281255015,0.0173520587431895
"cg04246708",0.0678445566666666,0.440845157517176,0.0173520587431895
"cg14351440",-0.00601817777777774,0.946003879089852,0.0173520587431895
"cg07799491",-0.00631791666666665,0.943314536389118,0.0173520587431895
"cg14868764",0.0400471888888889,0.651144224870431,0.0173520587431895
"cg02389264",0.00342432222222222,0.969254910532178,0.0173520587431895
"cg19963797",-0.00808375555555557,0.927493370300299,0.0173520587431895
"cg08250746",-0.0519376222222222,0.556588860621886,0.0173520587431895
"cg22909083",-0.0167081222222222,0.850723996824206,0.0173520587431895
"cg22777490",0.227798233333333,0.00341841910367945,0.0173520587431895
"cg15570803",0.00283511000000003,0.974537712080941,0.0173520587431895
"cg17330935",-0.0147678555555555,0.867895530232016,0.0173520587431895
"cg06701726",-0.00732260555555556,0.934280462503757,0.0173520587431895
"cg02067585",0.195905611111111,0.0156183163437676,0.0173520587431895
"cg00500626",-0.0211424222222222,0.811655108488019,0.0173520587431895
"cg18780751",-0.00268223888888891,0.975904148888338,0.0173520587431895
"cg11329209",-0.000409193777777789,0.996323461490311,0.0173520587431895
"cg14455142",0.243088711111111,0.0013607010058653,0.0173520587431895
"cg14946144",0.251988322222222,0.000739405610942705,0.0173520587431895
"cg16998810",0.00603597888888888,0.945790217028975,0.0173520587431895
"cg24293894",0.155036955555556,0.0652611121391282,0.0173520587431895
"cg10293967",-0.0175080777777778,0.843542766688523,0.0173520587431895
"cg05143403",-0.00664288666666668,0.940334920889196,0.0173520587431895
"cg24549608",0.0101285957777778,0.909110116577638,0.0173520587431895
"cg06403901",-0.00917183333333338,0.917665334578041,0.0173520587431895
"cg01225298",0.0122349666666667,0.890301060287406,0.0173520587431895
"cg09224689",-0.211755588888889,0.00768384911667551,0.0173520587431895
"cg17140299",0.228739688888889,0.00320024184622701,0.0173520587431895
"cg14367508",0.220151222222222,0.00506925849292991,0.0173520587431895
"cg14724072",0.225806522222222,0.00375301271527754,0.0173520587431895
"cg27136869",0.268360244444444,0.000196568666717951,0.0173520587431895
"cg25116412",-0.00751610000000003,0.932466880115665,0.0173520587431895
"cg04334385",0.0114841433333333,0.896957327800253,0.0173520587431895
"cg25553924",0.00177532111111112,0.984030647723752,0.0173520587431895
"cg17530337",-0.00495338888888885,0.955456655178931,0.0173520587431895
"cg04802986",-0.224138355555556,0.0040849592099066,0.0173520587431895
"cg23280339",0.00238677555555555,0.978526581205175,0.0173520587431895
"cg15035437",0.00329257555555557,0.9703781428189,0.0173520587431895
"cg14002365",0.00296348888888887,0.97333575513581,0.0173520587431895
"cg03619468",-0.069795088888889,0.426449459106337,0.0173520587431895
"cg26845351",0.0107953755555555,0.903061770141105,0.0173520587431895
"cg25077868",-0.0177191066666667,0.841477035820213,0.0173520587431895
"cg14778922",-0.0257166111111111,0.771435874296258,0.0173520587431895
"cg00110666",0.229117235222222,0.00309241328690002,0.0173520587431895
"cg16628188",0.225448711111111,0.00378657840313311,0.0173520587431895
"cg20033444",0.00925278888888886,0.916845443429041,0.0173520587431895
"cg26822601",-6.81400000000221e-05,0.999386610534682,0.0173520587431895
"cg27505047",-0.00844643222222219,0.924066475743965,0.0173520587431895
"cg02634083",0.0104735266666666,0.905909267037717,0.0173520587431895
"cg10530344",0.0597602277777777,0.496908114251303,0.0173520587431895
"cg18954658",0.00553468888888886,0.950198780361099,0.0173520587431895
"cg18565204",-0.0413109888888888,0.639901713273106,0.0173520587431895
"cg03901247",-0.00278648888888888,0.974913439339336,0.0173520587431895
"cg18516687",0.00033627888888893,0.996971969773326,0.0173520587431895
"cg23757136",0.223155788888889,0.00425913436677559,0.0173520587431895
"cg15511516",0.00926382477777779,0.91669815803652,0.0173520587431895
"cg25545878",0.00881982222222225,0.920676400507361,0.0173520587431895
"cg11128962",-6.94077777777802e-05,0.999374772992124,0.017354945781132
"cg16758325",-0.0481189888888889,0.585120550978876,0.0173636559934425
"cg23740189",0.2312816,0.00269850708306942,0.0173636559934425
"cg21331812",-0.00413574111111112,0.962749796290419,0.0173636559934425
"cg00440797",-0.00850201111111115,0.923502232207206,0.0173636559934425
"cg18628104",-0.00290356666666658,0.973842479954026,0.0173636559934425
"cg11656920",-0.0381132333333334,0.665958152770193,0.0173636559934425
"cg23675214",-0.00571640333333334,0.94852446688667,0.0173636559934425
"cg04793532",-0.000417121111111113,0.996241301100702,0.0173636559934425
"cg16233212",-0.0219960222222222,0.803609399527131,0.0173636559934425
"cg26217827",-0.00630069999999994,0.943259934837964,0.0173636559934425
"cg10360906",-0.0191981888888889,0.828190359952558,0.0173636559934425
"cg21442528",-0.00504866666666659,0.954519677903308,0.0173636559934425
"cg12842316",-0.00259656777777778,0.976599782728388,0.0173636559934425
"cg19039925",0.00019558888888882,0.998237102934225,0.0173636559934425
"cg01112477",0.220776466666667,0.0047779386766482,0.0173636559934425
"cg01244877",-0.0020181588888889,0.981809934687865,0.0173636559934425
"cg00723034",0.00333249777777778,0.969967459881195,0.0173636559934425
"cg14152758",-0.00242390888888888,0.978149824909115,0.0173636559934425
"cg27535690",0.237659277777778,0.00182656128512752,0.0173636559934425
"cg01374431",0.000504410000000011,0.995452309889918,0.0173636559934425
"cg09026137",0.213779855555556,0.00677895844946164,0.0173636559934425
"cg01819539",0.0393657777777778,0.655396880941895,0.0173636559934425
"cg14893161",-0.00495496666666662,0.955343018943877,0.0173636559934425
"cg00960898",0.00595908777777776,0.946300033285263,0.0173636559934425
"cg27059259",0.0128024388888889,0.884914550215324,0.0173636559934425
"cg26839010",0.0213081777777777,0.809511977718232,0.0173636559934425
"cg03196364",-0.0498297877777777,0.571293805887648,0.0173636559934425
"cg22069989",0.00667426366666668,0.939856332855306,0.0173636559934425
"cg09642777",0.0844920533333333,0.332203264900808,0.0173636559934425
"cg26434101",0.00412748555555555,0.962780959140578,0.0173636559934425
"cg25820899",0.00123062222222223,0.98889942906515,0.0173636559934425
"cg00950947",0.224068155555556,0.00397581663154799,0.0173636559934425
"cg06249604",0.00723577888888891,0.934788849854915,0.0173636559934425
"cg24334149",-0.0650739977777778,0.457862143147391,0.0173636559934425
"cg02155838",0.0107787788888889,0.902973834069187,0.0173636559934425
"cg17813879",-0.00239037777777773,0.9784360143824,0.0173636559934425
"cg12414339",0.000261922222222211,0.997636878433903,0.0173636559934425
"cg07172755",0.207267055555556,0.00916731425587687,0.0173636559934425
"cg01462040",0.00590464222222223,0.946751424145975,0.0173636559934425
"cg11506821",0.0146348788888889,0.868459015905615,0.0173636559934425
"cg22522357",-0.00125968888888894,0.988630142464141,0.0173646505566076
"cg10991855",-0.000653011111111157,0.994105802715538,0.0173646505566076
"cg10272386",0.0720495444444444,0.409883578588596,0.0173646505566076
"cg26501729",0.2335351,0.00230485101139225,0.0173670240714398
"cg24658899",0.00252851999999998,0.977178492062238,0.0173670240714398
"cg02372404",0.0023398911111111,0.978878919029327,0.0173670240714398
"cg16851221",0.0405728333333333,0.645040501063421,0.0173670240714398
"cg25303761",-0.0108366333333334,0.902386602311959,0.0173670240714398
"cg01589255",0.00180351999999998,0.983717418313879,0.0173670240714398
"cg08243356",0.0149827777777778,0.865271874213719,0.0173698880591438
"cg03681640",-0.0875259555555555,0.313918151968641,0.0173732846022078
"cg11073579",-0.0034473444444445,0.968863891612831,0.0173751834423608
"cg23564471",-0.0362595222222222,0.680576566554111,0.0173751834423608
"cg04920527",0.0364756888888889,0.678762194627525,0.0173751834423608
"cg10546270",0.2272008,0.00328536622674506,0.0173751834423608
"cg11464571",0.197780844444444,0.0137882079836295,0.0173751834423608
"cg20205188",-0.0173699444444445,0.843977240324851,0.0173751834423608
"cg07466166",-0.00154645355555555,0.986028177554904,0.0173753238432502
"cg04262605",-0.00417425888888889,0.962297172199851,0.0173753238432502
"cg22094797",0.000756039999999958,0.993169028350076,0.0173753238432502
"cg09216670",0.229287622222222,0.00291399355958283,0.0173753238432502
"cg21978299",0.00439124077777778,0.960334393257305,0.0173753238432502
"cg04889166",-0.00849685555555557,0.923325821039721,0.0173753238432502
"cg08238516",-0.00816133333333335,0.926338991484982,0.0173753238432502
"cg10062460",0.00261266666666671,0.976391487515166,0.0173753238432502
"cg19938167",0.238774133333333,0.00164273282266554,0.0173753238432502
"cg02632490",0.2199941,0.0048269781330943,0.0173753238432502
"cg16235803",0.000821741111111107,0.992573374476181,0.0173753238432502
"cg25227163",-0.0440633777777777,0.616253673198378,0.0173753238432502
"cg16956806",-0.0141256777777777,0.872817848183321,0.0173753238432502
"cg22750156",0.00165943644444444,0.985002037547419,0.0173753238432502
"cg07981033",0.00992142222222214,0.910489548195826,0.0173753238432502
"cg00264378",-7.64527777777635e-05,0.999308900587571,0.0173753238432502
"cg12333628",-0.0469019333333334,0.593456643214549,0.0173753238432502
"cg02161125",0.0285417332222222,0.745995526744406,0.0173753238432502
"cg00254095",0.00966273333333334,0.91280434923614,0.0173753238432502
"cg10681981",-0.0202745111111111,0.818156771957799,0.0173753238432502
"cg13072209",-0.00191375555555551,0.982694736062076,0.0173753238432502
"cg21400357",-0.0258816555555555,0.768942184185257,0.0173753238432502
"cg17658874",-0.00906671111111113,0.918130005469654,0.0173753238432502
"cg24079601",0.235660022222222,0.00197002149433319,0.0173753238432502
"cg19549898",0.233978155555556,0.00218187652019031,0.0173753238432502
"cg22836174",-0.0438580444444444,0.617622845267044,0.0173753238432502
"cg07069964",0.00982218888888897,0.911315706268208,0.0173787212328077
"cg02601475",-0.230671366666667,0.00264994034972958,0.0173787212328077
"cg04417708",0.00360335555555558,0.967411356003168,0.0173787212328077
"cg22625568",-0.0109222222222222,0.901419055313374,0.0173787212328077
"cg14021605",0.00268389111111111,0.975721791884475,0.0173791765388833
"cg16740157",0.225375322222222,0.00357106470305657,0.0173791765388833
"cg16341987",0.216242811111111,0.00577748083825552,0.0173791765388833
"cg03958058",0.00896296666666674,0.91902658847771,0.0173837464243583
"cg07642259",0.01224449,0.889510855597722,0.0173884661550027
"cg17402907",0.204558477777778,0.010086341822962,0.0173961954622572
"cg15053740",-0.000798722222222215,0.992771348075491,0.0173961954622572
"cg13324406",-0.00161583333333326,0.985374949299785,0.0173961954622572
"cg04250878",0.227454755555555,0.00316028538887861,0.0173961954622572
"cg18581963",0.000424960000000002,0.996153421862454,0.0173961954622572
"cg12015737",0.0821647777777778,0.344305312883655,0.0173961954622572
"cg20877587",0.00851409999999997,0.923037848591389,0.0173961954622572
"cg16829530",-0.00240135555555557,0.978263783705136,0.0173961954622572
"cg00243527",-0.0028861,0.973876508733875,0.0173961954622572
"cg05908188",-0.000959141777777783,0.991316483195345,0.0173961954622572
"cg26207266",0.00156274711111112,0.98585123802843,0.0173961954622572
"cg20796646",0.00305145888888891,0.972375514684034,0.0173961954622572
"cg26650920",-0.00449386666666662,0.959324017033367,0.0173961954622572
"cg01821994",0.00201528888888891,0.981752960119607,0.0173961954622572
"cg23219751",-0.213118511111111,0.00669396597323755,0.0173961954622572
"cg19142775",0.236581011111111,0.00182922845054829,0.0173961954622572
"cg18579796",-0.2457331,0.0010049549341355,0.0173961954622572
"cg19396949",0.231755388888889,0.00244965419814868,0.0173961954622572
"cg06027835",-0.0127462611111111,0.884932089677358,0.0173961954622572
"cg04302700",-0.00875492888888885,0.920829190294382,0.0173961954622572
"cg03621841",-0.240004188888889,0.00146910937129298,0.0173961954622572
"cg14544458",-0.0143312999999999,0.870707902903293,0.0173961954622572
"cg24008619",0.234452811111111,0.00207785813963371,0.0173961954622572
"cg10488260",0.00210170922222222,0.980963145718253,0.0173961954622572
"cg13411923",0.233581755555556,0.00218600199570541,0.0173961954622572
"cg16214670",-0.00706096666666678,0.936092517652071,0.017397189612454
"cg12308243",0.00490842555555557,0.955544837671535,0.01740037727762
"cg17207724",0.00924519444444447,0.916364377926931,0.01740037727762
"cg05130312",0.00184590000000007,0.983272009650077,0.01740037727762
"cg26173420",0.0174746222222222,0.84255870052601,0.01740037727762
"cg16151094",0.00278025444444444,0.974804152046885,0.01740037727762
"cg22710716",0.000448681111111127,0.995932959406674,0.0174056103467257
"cg18689402",0.00313169999999996,0.971617852199752,0.0174056103467257
"cg02156782",-0.0356714538888889,0.684490077856221,0.0174056103467257
"cg24844518",-0.00435862222222216,0.960505033330059,0.0174056103467257
"cg22526309",0.00214995888888889,0.98051138039162,0.0174056103467257
"cg01071170",0.219001211111111,0.0049062836600801,0.0174070112669804
"cg09454992",0.0124174744444444,0.887757850784537,0.0174070112669804
"cg15731296",-0.00189654444444443,0.982806232284096,0.0174070112669804
"cg11235712",-0.0517646333333334,0.554147491753354,0.0174070170724222
"cg18497064",-0.00967314444444445,0.912455638413932,0.0174070170724222
"cg01044293",-0.234184555555556,0.00208252296451546,0.0174075562518644
"cg21899558",0.0197331444444445,0.82242548791716,0.0174075562518644
"cg05279113",0.000703470000000039,0.993621620879512,0.0174075562518644
"cg06390077",0.216592688888889,0.00554178831937956,0.0174075562518644
"cg22371961",0.232300488888889,0.00232887843848073,0.0174075562518644
"cg22750044",-0.00010214333333336,0.99907360367259,0.0174100448409668
"cg24857608",-0.0104354422222222,0.905553258471214,0.0174169083497138
"cg06111374",0.227056866666667,0.00314670542940316,0.017423715138423
"cg00670714",0.228210111111111,0.00294642817796361,0.017423715138423
"cg14837792",-0.00162921111111114,0.985219627648872,0.017423715138423
"cg19758859",0.1985844,0.0128469755829747,0.0174273444388995
"cg24770638",-0.00513462222222222,0.953436705398993,0.0174273444388995
"cg06794581",-0.209258344444444,0.00790432392369863,0.0174273444388995
"cg08950364",0.00938958888888886,0.914942228419527,0.0174273444388995
"cg20584415",0.000981871111111116,0.991090003517038,0.0174273444388995
"cg03206401",0.00335245666666661,0.969582891102938,0.0174327216554279
"cg23066860",-0.0170629144444445,0.846024264147875,0.0174327216554279
"cg01416479",0.00539815555555556,0.951036004032768,0.0174346591093862
"cg19732480",-0.00466656555555553,0.957665364398428,0.0174346591093862
"cg03661529",0.0118103122222222,0.893099769701468,0.0174346591093862
"cg06230714",0.219075411111111,0.00482170725381383,0.0174358260561484
"cg00045034",0.00841555166666666,0.923721112633399,0.017437264767593
"cg01887353",0.00588112444444444,0.94665133978473,0.017437264767593
"cg25655238",-0.00406420000000007,0.963119628379274,0.0174440713160733
"cg00765885",-0.00224918333333335,0.979580003357868,0.0174440713160733
"cg21400640",-0.00863700777777779,0.921687030138376,0.0174440713160733
"cg12251508",-0.000864431111111119,0.992150389146671,0.0174440713160733
"cg05367535",-0.0225838,0.796938555049179,0.0174440713160733
"cg24468804",0.00876217777777777,0.920548926780508,0.0174440713160733
"cg00790086",0.000425196666666683,0.996138595116049,0.0174440713160733
"cg09015880",-0.0143726222222222,0.869978126210793,0.0174440713160733
"cg10172382",0.00510398888888886,0.953663625060488,0.0174440713160733
"cg19389468",0.223404211111111,0.00378610472913529,0.0174440713160733
"cg21484985",-0.00923814444444448,0.916217880622526,0.0174440713160733
"cg13221107",0.222843622222222,0.00389992143931881,0.0174440713160733
"cg08170837",0.222779366666667,0.00391207963851774,0.0174440713160733
"cg16063272",-0.000389323333333358,0.996462816469898,0.0174440713160733
"cg22688241",0.208789855555556,0.00797549601621087,0.0174440713160733
"cg07601484",-0.00783373333333326,0.92890483335475,0.0174440713160733
"cg22618086",-0.0171423533333333,0.845125074227633,0.0174440713160733
"cg13651586",-0.00538056666666667,0.951134956560682,0.0174440713160733
"cg00098609",-0.00604807200000002,0.945080627449544,0.0174481853531233
"cg10058204",-0.000468855555555536,0.995739401387851,0.0174503914035395
"cg04691867",0.00616419222222223,0.944017897140202,0.0174503914035395
"cg05904344",0.00616508888888889,0.943996682790298,0.0174503914035395
"cg25580581",-0.221184488888889,0.00423183886420011,0.0174503914035395
"cg26444086",-0.0221009777777778,0.800984761622969,0.0174548956982064
"cg16538737",0.00292936777777775,0.973372789747879,0.0174548956982064
"cg03019024",0.00529902777777777,0.951850763995379,0.0174548956982064
"cg03923227",-0.0317282701111112,0.717115334613491,0.0174548956982064
"cg26950400",0.00227903511111111,0.979279982328577,0.0174548956982064
"cg21812850",-0.00722965555555555,0.934325798096227,0.0174548956982064
"cg07640670",-0.0114960677777778,0.8957019962005,0.0174615099871899
"cg03738707",0.0144616988888889,0.868977884205958,0.0174615099871899
"cg07289662",0.2386361,0.00149863742364912,0.0174658277933733
"cg11647481",0.1764034,0.0303025028149267,0.0174658277933733
"cg19359983",0.0723399111111112,0.404173959640639,0.0174673279037018
"cg16199277",0.00472479999999997,0.957024937577795,0.0174677435020873
"cg27136844",-0.0438871444444444,0.615261633932911,0.0174680869078597
"cg10706039",-0.00954735888888888,0.913273722073623,0.0174680869078597
"cg16697844",-0.0202732888888889,0.816981880049294,0.0174680869078597
"cg21598067",0.228336588888889,0.00280163512495955,0.0174680869078597
"cg21171335",-0.0248646028888889,0.776426282565008,0.0174680869078597
"cg13972318",-0.0328589577777778,0.707169633813103,0.0174680869078597
"cg06316979",-0.0103000766666667,0.906445797142145,0.0174680869078597
"cg23186743",0.0289260444444445,0.740924628943231,0.0174680869078597
"cg00765686",-0.207560088888889,0.0082877045423724,0.0174680869078597
"cg12422154",-0.0794537670000001,0.358047388008152,0.0174680869078597
"cg05824180",-0.0047535666666666,0.956738806068438,0.0174680869078597
"cg09937946",-0.00796066666666667,0.927606114070646,0.0174680869078597
"cg18431182",0.0189167555555555,0.828939580469465,0.0174680869078597
"cg10573659",-0.194905444444444,0.0145831587534958,0.0174680869078597
"cg27226511",0.0244118644444444,0.780253574425759,0.0174680869078597
"cg17914838",0.1613627,0.0503110778012114,0.0174680869078597
"cg26907889",-0.00678699555555556,0.93824140572418,0.0174680869078597
"cg06775978",-0.00763205555555546,0.93056815118546,0.0174680869078597
"cg04250194",-0.230017174444444,0.00250913474779395,0.0174680869078597
"cg23208903",0.00152607555555556,0.986100519617692,0.0174680869078597
"cg20215480",0.199030944444444,0.0121785613721986,0.0174680869078597
"cg03730314",-0.0214570777777777,0.80628468546628,0.0174680869078597
"cg04765871",0.00838130444444443,0.923751161982009,0.0174680869078597
"cg06758833",0.00255091111111116,0.976763473924319,0.0174680869078597
"cg06938601",0.105603433333333,0.216542022975296,0.0174680869078597
"cg00224496",-0.222709888888889,0.00379069819321036,0.0174680869078597
