"","beta","pval","padj"
"cg03519805",0.166540833333333,0.00973661289125049,0.0245594480025715
"cg14773822",-0.173977533333333,0.00628638199042804,0.0187964387100345
"cg06965719",0.184379077777778,0.00318681256956969,0.0173520587431895
"cg10686865",0.172883955555556,0.00671484604857156,0.0193511413503503
"cg11059415",0.170136233333333,0.00790905404032208,0.0212409132276677
"cg05907948",0.175223044444444,0.00581640212664618,0.0182104011479217
"cg15175589",0.162908,0.0118822584875411,0.0288159536499118
"cg16213219",0.188255388888889,0.00241333296423661,0.0173520587431895
"cg24823222",-0.184576311111111,0.00313675761149577,0.0173520587431895
"cg18625486",0.1844873,0.00315600859890669,0.0173520587431895
"cg08125125",0.164463744444444,0.0109027487076758,0.0268243294567001
"cg27537199",0.184349755555556,0.00318424767089959,0.0173520587431895
"cg15004860",0.191215966666667,0.00193327136590739,0.0173520587431895
"cg27606001",0.181807144444444,0.00378738557677016,0.0173520587431895
"cg19370858",-0.189671733333333,0.00216885384083861,0.0173520587431895
"cg20258294",-0.179240322222222,0.00448707885152626,0.0173520587431895
"cg23346032",-0.194739922222222,0.00146708458064448,0.0173520587431895
"cg04494602",-0.177983966666667,0.00486472616716048,0.0173636559934426
"cg25555505",0.169972411111111,0.00795104633508197,0.0213180502686906
"cg02496730",0.181843077777778,0.00376839739881046,0.0173520587431895
"cg21136569",0.185999933333333,0.00282593325269635,0.0173520587431895
"cg15883239",0.222725844444444,9.13807431822561e-05,0.0173520587431895
"cg00780036",0.177547,0.00499352792070268,0.0174273444388996
"cg24426822",0.188252322222222,0.00240014766537406,0.0173520587431895
"cg05581500",-0.178615411111111,0.00465854274824676,0.0173520587431895
"cg08038178",0.186983055555555,0.00262865147213592,0.0173520587431895
"cg08426030",0.197204444444444,0.00119452448427839,0.0173520587431895
"cg01110839",-0.170300733333333,0.00777022022753088,0.0210233231264364
"cg04311289",0.173825788888889,0.00628529524850949,0.0187964387100345
"cg01266287",-0.193652066666667,0.00158752103168178,0.0173520587431895
"cg21430752",0.176171833333333,0.00542767436395395,0.0177267478269987
"cg08762253",0.152443788888889,0.0201804631327225,0.0463758775886992
"cg13011951",-0.191213644444444,0.00191413249128561,0.0173520587431895
"cg10988894",0.1814868,0.00383487155522666,0.0173520587431895
"cg26732435",-0.194931288888889,0.00143057717309299,0.0173520587431895
"cg26194484",0.180852722222222,0.00399287548272214,0.0173520587431895
"cg04332114",-0.186291122222222,0.00274198881047425,0.0173520587431895
"cg15061418",-0.186979211111111,0.00260943049882049,0.0173520587431895
"cg00825177",0.189287911111111,0.00220292200200186,0.0173520587431895
"cg03580198",0.174552344444444,0.00598348268528812,0.0183796119959703
"cg25388500",-0.200855744444444,0.000868883053391837,0.0173520587431895
"cg15323840",0.176168666666667,0.00540597742621506,0.0176955071234535
"cg25855768",0.162225666666667,0.0121939279805545,0.0294681681502042
"cg24393783",-0.196744355555556,0.00122912552110311,0.0173520587431895
"cg11563383",-0.196833255555556,0.00122014052252101,0.0173520587431895
"cg09608765",-0.1694989,0.00810355886634467,0.021590152314125
"cg11317520",0.180727177777778,0.00401842241884622,0.0173520587431895
"cg02477931",0.169061322222222,0.00831019417105119,0.0219393466681623
"cg01552966",0.180698944444444,0.00401934879703385,0.0173520587431895
"cg23545774",0.165093888888889,0.0104011307757422,0.0257964552969798
"cg22931822",0.177664677777778,0.00490141186596356,0.0173753238432502
"cg14649566",0.183366988888889,0.00335261235873508,0.0173520587431895
"cg02769181",0.184284022222222,0.00314559272621459,0.0173520587431895
"cg16190857",-0.177910077777778,0.00482159415366386,0.0173520587431895
"cg18845355",0.1887345,0.00228393861374145,0.0173520587431895
"cg07987287",-0.184245588888889,0.00315162236496759,0.0173520587431895
"cg07371151",-0.202728922222222,0.000731867336482408,0.0173520587431895
"cg10907840",0.177400922222222,0.00497900698212076,0.0174075562518643
"cg13271663",-0.1720728,0.0069341452966508,0.0196932436695039
"cg15342087",-0.186386033333333,0.0027068578525513,0.0173520587431895
"cg25603766",0.183757588888889,0.00325550012155653,0.0173520587431895
"cg13122356",-0.165488333333333,0.0101534327114533,0.0253772374692659
"cg04732303",0.181041366666667,0.00391638331596268,0.0173520587431895
"cg10873203",-0.192456888888889,0.00171905688724993,0.0173520587431895
"cg12863927",0.196119455555556,0.00128161324093127,0.0173520587431895
"cg23981702",-0.190403733333333,0.00200321965589054,0.0173520587431895
"cg09208010",-0.184906611111111,0.0029875363801252,0.0173520587431895
"cg19084444",0.174081055555556,0.00610110463468635,0.0185601683154398
"cg16437600",0.1782015,0.00469823427961403,0.0173520587431895
"cg09019635",0.176866788888889,0.00511865312881574,0.0174892624585644
"cg22734014",0.181329833333333,0.00381947382206312,0.0173520587431895
"cg15122503",0.192300688888889,0.00172769455895796,0.0173520587431895
"cg20072118",-0.167111244444444,0.00920753264501315,0.0235422951398578
"cg13744481",-0.174319044444444,0.00599632197438312,0.0183992696360329
"cg12693636",0.171070355555555,0.00730501909507091,0.0202832683467192
"cg26327689",0.170430677777778,0.00758788069989741,0.0207036308319165
"cg06105614",0.178391211111111,0.0046248253044592,0.0173520587431895
"cg22783052",0.162778322222222,0.0117119454464903,0.0284716058882703
"cg10500737",-0.162216166666667,0.0120721891663525,0.0292163338972714
"cg23538648",-0.185492255555556,0.0028520891250703,0.0173520587431895
"cg15130894",0.170158133333333,0.00770286264956958,0.020908964846823
"cg02727484",-0.183247633333333,0.00333680623671381,0.0173520587431895
"cg23186952",0.183864477777778,0.00319652404547178,0.0173520587431895
"cg17138769",-0.180301933333333,0.00407423527987759,0.0173520587431895
"cg01104590",0.183956655555556,0.00317318434695777,0.0173520587431895
"cg01436331",0.190910166666667,0.00191074352287818,0.0173520587431895
"cg01945673",-0.175999877777778,0.00537642108807485,0.0176803343705809
"cg07343039",0.1731793,0.00639950784051635,0.0189586796448453
"cg18158859",0.158459222222222,0.014687532252131,0.034755163871583
"cg20831876",0.189993277777778,0.00204112911833716,0.0173520587431895
"cg06745684",0.181690044444444,0.00369426459047639,0.0173520587431895
"cg25576617",0.178065722222222,0.00469608888960731,0.0173520587431895
"cg03365751",-0.175649444444444,0.00547595230222621,0.0177531279047697
"cg19546273",-0.1929889,0.00161639275702471,0.0173520587431895
"cg05663966",-0.187468577777778,0.00245449856667446,0.0173520587431895
"cg15101902",0.184825644444444,0.0029664697772368,0.0173520587431895
"cg08946644",-0.195801666666667,0.00128963863025255,0.0173520587431895
"cg08989703",0.1664436,0.00949190691108187,0.0240850213425066
"cg27206232",-0.192392044444445,0.00169091048162456,0.0173520587431895
"cg25557175",-0.178583233333333,0.00452898398341133,0.0173520587431895
"cg22846423",0.175533355555555,0.00549998891721017,0.0177694020269104
"cg23523548",-0.157049933333333,0.0157307046570572,0.0369222031617349
"cg23317287",0.183646655555556,0.00320827852340757,0.0173520587431895
"cg20741479",-0.1773805,0.00488140882742286,0.0173636559934426
"cg26406587",0.1778325,0.00473882943010047,0.0173520587431895
"cg02262553",-0.156400488888889,0.0162462241462069,0.0380028634998992
"cg15679590",0.175208411111111,0.00559965238408968,0.0178902632079543
"cg19920084",0.188601144444444,0.00224331632860847,0.0173520587431895
"cg05618705",-0.191871422222222,0.00174971098972103,0.0173520587431895
"cg02421172",-0.193431011111111,0.00154852534593265,0.0173520587431895
"cg25407979",0.195901977777778,0.00126892643769514,0.0173520587431895
"cg24968692",0.179518966666667,0.00423501846444929,0.0173520587431895
"cg01551317",0.1530726,0.0191571402941601,0.0441510493066607
"cg11218434",0.179160644444444,0.00432937035513853,0.0173520587431895
"cg14112569",-0.182829311111111,0.00337796498085654,0.0173520587431895
"cg14338803",0.181935122222222,0.00359109354061808,0.0173520587431895
"cg01486574",-0.175774488888889,0.00538489990499628,0.0176844003448154
"cg26185508",-0.190686755555556,0.00190718815524824,0.0173520587431895
"cg06621622",0.183786088888889,0.00315720296095984,0.0173520587431895
"cg06900068",0.184961777777778,0.00290628823364072,0.0173520587431895
"cg06687184",-0.177967411111111,0.00467244720759663,0.0173520587431895
"cg26735507",0.177289344444444,0.00488179188255638,0.0173636559934426
"cg18676586",0.186113444444444,0.00267342177508294,0.0173520587431895
"cg12451364",0.181088622222222,0.00379494371081256,0.0173520587431895
"cg09697542",0.187294722222222,0.00245312202087194,0.0173520587431895
"cg16273075",0.175794577777778,0.00536497967912621,0.017676001778573
"cg02132107",0.172429288888889,0.00661227556879104,0.0192469089471432
"cg10063663",-0.183509777777778,0.00321114461196122,0.0173520587431895
"cg24625199",0.173531633333333,0.00617809107947553,0.0186725043040447
"cg14172797",-0.186233977777778,0.0026468807382543,0.0173520587431895
"cg01052118",0.171541766666667,0.0069751903275651,0.019752445177252
"cg13827361",0.173087222222222,0.00634545012843953,0.0188964647873831
"cg02762546",0.178655722222222,0.00445242418786467,0.0173520587431895
"cg09259188",0.186833466666667,0.00252985860205988,0.0173520587431895
"cg23207280",0.177409377777778,0.00482241347792259,0.0173520587431895
"cg00099766",-0.185265299222222,0.00282800959290976,0.0173520587431895
"cg08585458",-0.161927777777778,0.0120616785197757,0.0292050327355344
"cg04093108",0.171660111111111,0.00690715772940657,0.0196449309710084
"cg05106785",0.189540366666667,0.00206628021933155,0.0173520587431895
"cg18956104",-0.196560966666667,0.0011847997919056,0.0173520587431895
"cg15009596",0.163574655555556,0.0110080398131578,0.0270368164390465
"cg13289490",0.174401633333333,0.00582794488722767,0.018220843875077
"cg12761707",-0.177688744444444,0.00472624947065248,0.0173520587431895
"cg17076222",0.177421477777778,0.00480642014339419,0.0173520587431895
"cg23430482",0.178713877777778,0.0044146768915534,0.0173520587431895
"cg23886587",0.1567621,0.0158022430439834,0.037064015583402
"cg07578168",-0.180470722222222,0.00392717309803923,0.0173520587431895
"cg20268893",-0.185494022222222,0.00277130333160606,0.0173520587431895
"cg19548859",0.182032322222222,0.00353137322954926,0.0173520587431895
"cg26789064",0.1694052,0.00787648817070146,0.0211875942722299
"cg19722082",0.188044788888889,0.00229727116757362,0.0173520587431895
"cg01421512",0.187761888888889,0.00234573626301486,0.0173520587431895
"cg01006294",0.187241133333333,0.00243690087714702,0.0173520587431895
"cg10169800",0.177430966666666,0.00478628763505242,0.0173520587431895
"cg08782420",0.169564455555555,0.00778954494138607,0.0210495882117956
"cg03648022",0.183513955555555,0.00317739397357512,0.0173520587431895
"cg06258153",0.155996477777778,0.0163936128060411,0.0382983595515503
"cg18674312",0.190362644444444,0.0019257468347759,0.0173520587431895
"cg13039539",-0.185350655555556,0.00278622710325586,0.0173520587431895
"cg14802011",0.169701166666667,0.00771143792797967,0.0209180467326181
"cg24552382",0.184947511111111,0.00286511587166791,0.0173520587431895
"cg03126799",-0.159557833333333,0.0136070171442855,0.0324362744798225
"cg23458880",0.174627933333333,0.00570813847909134,0.0180437442044929
"cg00809398",0.170013244444444,0.00756122908578821,0.0206703911585243
"cg21119717",0.187087788888889,0.00245117948466012,0.0173520587431895
"cg01236376",-0.191186166666667,0.00180064362155573,0.0173520587431895
"cg05233670",0.1713744,0.0069656981358337,0.0197439152440922
"cg13246698",0.171581144444444,0.00687811754181036,0.0195874057861608
"cg03027068",-0.192685211111111,0.00160136416358813,0.0173520587431895
"cg02945634",0.1767578,0.00497675936997554,0.0174075562518643
"cg16264549",0.193717288888889,0.00147463600306873,0.0173520587431895
"cg05559172",-0.191673577777778,0.00173219738571261,0.0173520587431895
"cg25610865",-0.189714766666667,0.00201060479089858,0.0173520587431895
"cg07125228",0.180297666666667,0.00393677391473392,0.0173520587431895
"cg10056706",0.170752555555556,0.00721760673760127,0.0201580972981463
"cg13117745",-0.193318597777778,0.00151882764093245,0.0173520587431895
"cg11111322",0.194192966666667,0.00141495312652341,0.0173520587431895
"cg07356438",0.178160577777778,0.00453133489110165,0.0173520587431895
"cg15924304",-0.1736352,0.00604508941171682,0.0184629932219048
"cg14886857",0.1837609,0.0030970252135612,0.0173520587431895
"cg11290608",-0.179283577777778,0.00419999897581846,0.0173520587431895
"cg00216760",0.18159214,0.00359332515488859,0.0173520587431895
"cg24427597",-0.180860933333333,0.00377612724469337,0.0173520587431895
"cg18198975",0.166285122222222,0.00934719738260231,0.0238114823146155
"cg02664177",0.189006244444444,0.00211053338245997,0.0173520587431895
"cg00632517",-0.193258466666667,0.00151763893627024,0.0173520587431895
"cg26866707",0.172360566666667,0.00651970392434013,0.0191144042159613
"cg14211837",0.1791504,0.00422660395733163,0.0173520587431895
"cg12601633",0.182098911111111,0.00346248731064722,0.0173520587431895
"cg00950718",-0.193635311111111,0.00146921621085148,0.0173520587431895
"cg10573198",-0.180510033333333,0.00385390124644723,0.0173520587431895
"cg07625619",0.189623244444444,0.00200550571572645,0.0173520587431895
"cg01279418",0.1772516,0.00477781549483155,0.0173520587431895
"cg16245947",-0.193757682222222,0.00145159676475645,0.0173520587431895
"cg16440607",0.194128722222222,0.00140799385967439,0.0173520587431895
"cg08964915",0.157056155555556,0.0153774499295296,0.0362205863373679
"cg07971007",0.185457811111111,0.00272379106927058,0.0173520587431895
"cg17342132",0.177544411111111,0.00468190946055579,0.0173520587431895
"cg26039484",0.188597022222222,0.00216328571107993,0.0173520587431895
"cg02272576",-0.198271977777778,0.000997425771216257,0.0173520587431895
"cg05326109",0.172450777777778,0.0064588720493485,0.0190190578602724
"cg27182510",0.179619511111111,0.00408020941391233,0.0173520587431895
"cg00190875",0.182039013333333,0.00346228605665818,0.0173520587431895
"cg05577736",0.184345511111111,0.00294671946060099,0.0173520587431895
"cg05430748",0.178800866666667,0.0043074074711116,0.0173520587431895
"cg15401743",0.1945974,0.00135334556251524,0.0173520587431895
"cg07302841",-0.186654188888889,0.0024939856642167,0.0173520587431895
"cg05833610",0.183368866666667,0.00315225515878237,0.0173520587431895
"cg00272500",0.176140477777778,0.00511372308507904,0.0174892624585644
"cg26409336",0.190659888888889,0.00184326704859056,0.0173520587431895
"cg20041729",-0.180751122222222,0.00377175728594059,0.0173520587431895
"cg07165615",0.188666322222222,0.00214350264935413,0.0173520587431895
"cg24377826",0.1783591,0.00442036793375714,0.0173520587431895
"cg00083659",-0.181665693777778,0.00353819533172853,0.0173520587431895
"cg07670146",0.183776811111111,0.00305292467070468,0.0173520587431895
"cg12804755",-0.177998477777778,0.00452235424335308,0.0173520587431895
"cg11351174",0.176133655555556,0.00510218666864682,0.0174864130609013
"cg02399713",0.1653497,0.00977522111811019,0.024613423437266
"cg16085471",-0.184537988888889,0.00289016705860688,0.0173520587431895
"cg02041593",0.175571511111111,0.00528214698740827,0.0176532417807131
"cg21055985",0.164594611111111,0.0101868171601515,0.0254288995510521
"cg14955561",0.168596833333333,0.00808768453962946,0.0215653477995632
"cg15510170",-0.167790888888889,0.00847833819653622,0.0222091373845088
"cg16674006",0.185646488888889,0.00265953331575278,0.0173520587431895
"cg00396096",0.177339911111111,0.00470206939283625,0.0173520587431895
"cg25960393",0.1749499,0.00548223154272286,0.0177533404880922
"cg23032184",0.156897311111111,0.0153997578864222,0.0362560515277745
"cg14476364",0.180517588888889,0.00380475762350774,0.0173520587431895
"cg26869211",0.191194477777778,0.00175315498445461,0.0173520587431895
"cg18613281",-0.183690433333333,0.00305526684709059,0.0173520587431895
"cg00145863",0.186302729333333,0.00253111725981379,0.0173520587431895
"cg01998606",0.185290566666667,0.00272001822096205,0.0173520587431895
"cg12431372",0.164898211111111,0.00997149411358367,0.0250050081543695
"cg00834223",0.182573322222222,0.0032930208723534,0.0173520587431895
"cg05193230",0.176060422222222,0.00508937840892983,0.0174832648881135
"cg17142149",0.154107433333333,0.0177133234299868,0.0411698394653965
"cg01605931",0.177276255555555,0.00470101186192949,0.0173520587431895
"cg19375336",0.185235533333333,0.00272454580036762,0.0173520587431895
"cg03228292",0.175927644444444,0.00512601524775929,0.017490276129443
"cg11180237",-0.164227888888889,0.0103394961586086,0.0256945729587689
"cg11199066",-0.1724523,0.00637619298958719,0.0189454626404124
"cg06811607",-0.184067055555556,0.00295887137413712,0.0173520587431895
"cg11904435",0.181975555555556,0.00342540485551579,0.0173520587431895
"cg08012844",0.183210677777778,0.00314077760360304,0.0173520587431895
"cg21143224",0.187129766666667,0.00236854196812461,0.0173520587431895
"cg09270980",0.187634088888889,0.00228140700716324,0.0173520587431895
"cg21357673",0.169078066666667,0.00780976242598048,0.0210763221622741
"cg19911006",0.178803766666667,0.00424211767833691,0.0173520587431895
"cg02360367",-0.175643833333333,0.00521227723769861,0.0175674999585393
"cg08198542",-0.197037833333333,0.00108283446244782,0.0173520587431895
"cg17057000",0.183791333333333,0.0030118711364201,0.0173520587431895
"cg24061761",0.170101666666667,0.00734236794950204,0.0203417868111983
"cg02635482",0.1693664,0.00766905430072443,0.0208596608206839
"cg12490395",-0.185664444444444,0.00263159176916972,0.0173520587431895
"cg04297867",0.174976788888889,0.00543196503518142,0.017728345415083
"cg08313893",0.190947666666667,0.00177004139988001,0.0173520587431895
"cg07462539",0.184881344444444,0.00278350007844558,0.0173520587431895
"cg00457954",0.185876711111111,0.00259010952374394,0.0173520587431895
"cg24589992",-0.185657044444445,0.0026285040357057,0.0173520587431895
"cg10434728",0.180074511111111,0.00388209539166687,0.0173520587431895
"cg02091207",0.187093377777778,0.00236404065409148,0.0173520587431895
"cg09293237",0.179356477777778,0.00406988029127975,0.0173520587431895
"cg21694873",-0.171132511111111,0.00687449549427267,0.0195826676948374
"cg12486493",-0.176330155555556,0.00496396526473293,0.01740037727762
"cg09588704",0.1882323,0.00216789646844355,0.0173520587431895
"cg19057655",0.171227166666667,0.00683221519278106,0.0195167017248611
"cg16848409",0.185842788888889,0.00258508927465697,0.0173520587431895
"cg12898290",0.175040688888889,0.00538844442093751,0.0176902311915217
"cg02864956",0.162082366666667,0.0115835552962324,0.0282180969618785
"cg24113686",-0.187983955555555,0.00220665511119808,0.0173520587431895
"cg04081260",0.156792388888889,0.0153527579281414,0.0361752071822371
"cg14947466",0.174778544444444,0.00547546110656994,0.0177531279047697
"cg26720010",0.186368066666667,0.00248582724654462,0.0173520587431895
"cg12267069",-0.180427555555556,0.00377623629535107,0.0173520587431895
"cg27089714",0.185466755555555,0.00265170632995493,0.0173520587431895
"cg10666652",-0.185408955555556,0.00266060863652551,0.0173520587431895
"cg10130564",-0.164394977777778,0.0101681350642496,0.0253981143106021
"cg06979680",0.173872455555556,0.00577316164147029,0.0181524420701445
"cg14030069",-0.185742688888889,0.00258807344270386,0.0173520587431895
"cg09262197",0.182727611111111,0.00320905931914548,0.0173520587431895
"cg14844468",0.150416522222222,0.0210635029986832,0.0482499209682355
"cg15826390",0.164190111111111,0.0102566847658939,0.0255427338211777
"cg03167978",0.164454055555556,0.0101020049900433,0.0252676462982574
"cg04714233",0.185473088888889,0.00263556796226713,0.0173520587431895
"cg10069691",0.172066822222222,0.00644928883994392,0.0190160366797698
"cg01558654",0.173152277777778,0.00602900296520426,0.0184455300052424
"cg00452133",0.176698088888889,0.00480935458904296,0.0173520587431895
"cg04692435",-0.178906866666667,0.00415780510347879,0.0173520587431895
"cg25688460",0.184681233333333,0.00278730714038763,0.0173520587431895
"cg14637146",-0.184191944444444,0.00288443807634172,0.0173520587431895
"cg19181479",0.169000144444444,0.0077518592855341,0.0209878415744797
"cg26859666",0.181411622222222,0.00349888716747906,0.0173520587431895
"cg02191230",0.1994567,0.000859551247685183,0.0173520587431895
"cg07171609",0.176082022222222,0.00498831893597919,0.017423715138423
"cg16822208",0.175751011111111,0.00509567831971325,0.0174864130609013
"cg05209405",0.185133611111111,0.00268757856293737,0.0173520587431895
"cg15277677",0.150384977777778,0.0210234803434562,0.0481637579460624
"cg06555404",-0.1923931,0.0015493713753257,0.0173520587431895
"cg08068875",0.1688461,0.00780009570434364,0.021064260611244
"cg05923681",0.183334133333333,0.00305269048494968,0.0173520587431895
"cg00018276",-0.170724367888889,0.00696478566280187,0.0197439152440922
"cg13706582",0.1679521,0.00821780695914522,0.021771908753862
"cg00103865",-0.189016992,0.00200997041725277,0.0173520587431895
"cg14530143",0.169003688888889,0.00771704916727925,0.0209275909621132
"cg26306106",-0.1750016,0.00532999370095623,0.017676001778573
"cg03736648",0.190083555555556,0.00184939261680835,0.0173520587431895
"cg00921344",0.169584677777778,0.00744760132120433,0.0204918101721888
"cg07559686",0.184241222222222,0.00285159866599896,0.0173520587431895
"cg00102633",0.176511704,0.00483043487447152,0.0173520587431895
"cg07327489",-0.165932211111111,0.00922134471293701,0.0235598996242642
"cg07795298",0.155680344444444,0.0160938251033241,0.0376904569164499
"cg11889511",0.191911211111111,0.0016009388003675,0.0173520587431895
"cg22644852",-0.1868062,0.00236530798855031,0.0173520587431895
"cg18555948",0.195486077777778,0.00119711041551074,0.0173520587431895
"cg18342789",-0.1748198,0.00538254719788521,0.017683232334948
"cg13738327",-0.186175855555556,0.0024747412281888,0.0173520587431895
"cg06437892",0.174670655555556,0.00542664576110208,0.0177267478269987
"cg14128623",0.189796622222222,0.00188348830767474,0.0173520587431895
"cg22908413",0.173014188888889,0.00601865632162794,0.0184310406419474
"cg22176709",-0.170832066666667,0.00688175564972525,0.0195910298603029
"cg00889791",0.184995844444444,0.00268920629596167,0.0173520587431895
"cg11483923",-0.1906854,0.00175387205671743,0.0173520587431895
"cg00846579",0.182418322222222,0.00322904677807636,0.0173520587431895
"cg18109011",0.186120888888889,0.00247646961032031,0.0173520587431895
"cg03859846",0.1740417,0.00563153877948915,0.0179391910223384
"cg12337988",0.181377833333333,0.00346644849656748,0.0173520587431895
"cg20559059",-0.1849292,0.00269636554497313,0.0173520587431895
"cg00705730",0.167479844444444,0.00838891371427579,0.0220557741929165
"cg11641102",-0.182615777777778,0.00317866996182859,0.0173520587431895
"cg17186103",-0.175712588888889,0.0050523274103144,0.0174680869078598
"cg09957504",-0.182999866666667,0.00308984096038932,0.0173520587431895
"cg24791618",-0.170040273333333,0.00719532693384999,0.0201211603295581
"cg22319505",-0.1940369,0.00133570675604082,0.0173520587431895
"cg10466699",0.180166666666667,0.00375358645107095,0.0173520587431895
"cg20100524",0.1915176,0.00163208983216688,0.0173520587431895
"cg04256248",-0.179407788888889,0.00394983293823707,0.0173520587431895
"cg07054763",0.185009866666667,0.00266918563048684,0.0173520587431895
"cg16081481",-0.169508855555556,0.00741252147552095,0.0204455150338462
"cg11995722",0.177105355555555,0.0045977682398893,0.0173520587431895
"cg11491822",0.1816182,0.00339019100732073,0.0173520587431895
"cg13278829",0.154483222222222,0.0169859636410826,0.0396081698521223
"cg19456075",0.190342233333333,0.0017856680749795,0.0173520587431895
"cg07915399",0.181308177777778,0.00346184533967878,0.0173520587431895
"cg24574807",0.186206822222222,0.00244049747889395,0.0173520587431895
"cg06417508",-0.188630688888889,0.00203539090519118,0.0173520587431895
"cg15407091",-0.177376744444444,0.00451141322333875,0.0173520587431895
"cg04011135",0.174944766666667,0.00527938441764203,0.0176479505854656
"cg05363026",0.193544377777778,0.00138146155137772,0.0173520587431895
"cg12853613",0.171819766666667,0.00641763517049968,0.0189822425097426
"cg09140815",0.189267677777778,0.00193316157854868,0.0173520587431895
"cg22108373",0.1850873,0.00264044195882108,0.0173520587431895
"cg19763195",0.188904377777778,0.0019867764592709,0.0173520587431895
"cg16115998",-0.152433588888889,0.0187864569532363,0.0433767188945654
"cg10982861",0.150473411111111,0.0206895542540184,0.0474748835567196
"cg19951044",0.1770471,0.00459793851946948,0.0173520587431895
"cg15625786",-0.188500766666667,0.00204567909911694,0.0173520587431895
"cg21107579",0.188221277777778,0.0020890249506412,0.0173520587431895
"cg27477485",0.161632888888889,0.0115984604547563,0.0282475900018419
"cg06591601",0.180260733333333,0.00369873973925174,0.0173520587431895
"cg24253087",-0.165954511111111,0.00908334632965422,0.0233505047034813
"cg16089004",0.188080066666667,0.00210680810580301,0.0173520587431895
"cg13858321",0.185380588888889,0.00257398971963334,0.0173520587431895
"cg25119946",-0.186067666666667,0.00244700807853564,0.0173520587431895
"cg05858302",0.188599888888889,0.00202385218083799,0.0173520587431895
"cg20211004",0.153789322222222,0.0175074524837145,0.0407197406296418
"cg06265353",0.1747829,0.00530268756070467,0.0176585246772494
"cg24330746",0.163955555555555,0.0101648419149964,0.0253962321424019
"cg23590709",-0.190595111111111,0.00173308158882398,0.0173520587431895
"cg27213416",-0.175946555555556,0.00491729025368857,0.0173753238432502
"cg26975184",-0.184427344444445,0.00275181048107928,0.0173520587431895
"cg25016349",0.188589255555555,0.00202045669478386,0.0173520587431895
"cg03568079",0.166239066666666,0.00891055408662,0.0230450157141973
"cg07101042",0.172437677777778,0.00614037987148467,0.0186156734014997
"cg07644190",0.1881141,0.00209146805375468,0.0173520587431895
"cg14654760",0.168730066666667,0.00768118238916193,0.0208784388149842
"cg14079365",0.1713449,0.00655595472198718,0.0191666561087185
"cg07953899",0.182455077777778,0.00315639676155455,0.0173520587431895
"cg05560016",0.160248055555555,0.0124400019251429,0.0299975932605327
"cg09235654",0.170872977777778,0.00674433221847321,0.0193735589958925
"cg09546814",0.172976766666667,0.00591998484047426,0.0183179191291158
"cg14953143",0.170629588888889,0.00684312948728394,0.019535054202923
"cg02092589",0.180706777777778,0.00356072977574323,0.0173520587431895
"cg13909076",0.176172455555555,0.00482450229447731,0.0173520587431895
"cg17155016",-0.189435622222222,0.00188482919058136,0.0173520587431895
"cg03067884",0.172769844444444,0.0059925203930231,0.0183960938126077
"cg03280622",-0.168128677777778,0.00794677566841735,0.0213107419372951
"cg25460563",0.1693342,0.00739482323769467,0.020422047052457
"cg23187727",0.1657712,0.00911620316620598,0.0233988787633624
"cg03017865",0.1866454,0.00232274211182981,0.0173520587431895
"cg14630843",0.169212833333333,0.00743946984719181,0.0204799131266995
"cg24969642",0.185458044444444,0.00253329815290727,0.0173520587431895
"cg15764183",0.174476377777778,0.00536714335801493,0.017676001778573
"cg15938442",0.181741277777778,0.00330238039840904,0.0173520587431895
"cg04650197",-0.174508822222222,0.00535310120567202,0.017676001778573
"cg09123133",0.171565044444444,0.00643892783439949,0.0190037358921203
"cg13115073",0.182496633333333,0.00312970022488357,0.0173520587431895
"cg01202028",0.1705523,0.00684841875691569,0.0195451229531925
"cg22242614",0.173598466666667,0.0056659594868653,0.0179948209289916
"cg13663149",-0.180963711111111,0.00348074077703246,0.0173520587431895
"cg19797246",-0.192802688888889,0.00143482557577307,0.0173520587431895
"cg07671484",-0.182524411111111,0.00311458482300355,0.0173520587431895
"cg00226849",0.178315311111111,0.00415953199053011,0.0173520587431895
"cg02815014",0.185575455555556,0.00249914609226324,0.0173520587431895
"cg00767279",0.184920866666667,0.0026207807208194,0.0173520587431895
"cg17242398",-0.183914644444445,0.00281709168456315,0.0173520587431895
"cg15596566",0.186012311111111,0.00241763673378452,0.0173520587431895
"cg27459131",0.170072333333333,0.00702368633320667,0.019810143373873
"cg23052210",0.179425488888889,0.00385026660666521,0.0173520587431895
"cg18460830",0.175973922222222,0.00484295959522418,0.0173520587431895
"cg21335024",-0.1782784,0.00415837362801202,0.0173520587431895
"cg25011396",-0.187003433333333,0.00223963427105945,0.0173520587431895
"cg03540589",-0.186470033333333,0.00232915980819241,0.0173520587431895
"cg05703358",-0.175293955555556,0.00505297495545924,0.0174680869078598
"cg20829179",0.178312511111111,0.00414160215020146,0.0173520587431895
"cg02453812",-0.186837633333333,0.00226481056759457,0.0173520587431895
"cg17709175",0.182340766666667,0.00313890379173576,0.0173520587431895
"cg03585720",-0.199048088888889,0.000838034708479131,0.0173520587431895
"cg19079351",0.175423588888889,0.00500362312506082,0.017437264767593
"cg24188561",0.173164011111111,0.00578083348607629,0.0181558840643099
"cg00510149",-0.189095633333333,0.00190476868089589,0.0173520587431895
"cg00453817",-0.174996811111111,0.00514156161530438,0.0175002097185309
"cg05267543",-0.169517222222222,0.00723606683975008,0.0201786582257392
"cg08501015",0.181308855555556,0.00336643730184277,0.0173520587431895
